,video_id,title,tags,views,likes,dislikes,comment_total,userId,user_click,user_rating,user_like,time_spend,position,pos_bias,device_info
75,0qfgZJNCCJQ,Everytime The Beat Drops With The Chainsmokers | Ranz and Niana,"raz,raz kyl,iaa,iaa gurrr,raz iaa,raz ad iaa,raz kyl iaa,iaa raz,sibligs,siblig gals,#sibliggals,gals,vlgs,vlg,dac,dac chrgraphy,viral,bat drp,bat drps,carpl,carpl karak,th chaismkrs,raz iaa chaismksrs,clsr,jam,wh yur jam cms ,raz iaa car,cllab,cllabrati,music vid,faturig,ft,raz iaa th chaismkrs,fuy,cmdy,ccrt",344337.25,25264.75,253.75,2228.25,11,1,2,0,10,49,0,web
76,0s8oYNL1M-A,Goodnight Moon as read by LeVar Burton to Neil deGrasse Tyson,"LVar Burt,Gdight M,Nil dGrass Tys,Audibl,Ady Wir",96250,3336,55,382.3333333,15,1,1,0,0,103,0,ios
77,0tOUQt5fem0,First Tuned Run of Terry Mayhugh's Quarter Scale V12 Merlin,Mayhugh+gis+trmach+rlls ryc+mrli+v12+v-12+quartr scal+mdl gi,7542,50,0,7.5,1,1,3,1,0,158,0,android
78,0uUFf8IomLg,Metro Manners PSA: Super Kind - Aisle Blocking ブロキング,"mars,ridr,tiqutt,mtr,mtr mars,ls agls,Mik Diva,Aa Akaa,Rud Dud,Supr Kid,blckig,cduct",54303,666,17,59,2,0,1,0,0,89,1,ios
79,1-mNxzvJSaQ,Jess Hilarious EXPOSES Hazel-E & Rose Burgundy (Full Video!),"VH1,clbrity,pp cultur,VH+1,rality tv,rality shw,gssip,clbrity ws,mvis,tlvisi,artists,classic,music,Hazl-E,Tairra Mari,Mic Slaughtr,Pricss Lv,lv \u0026 hip hp,hllywd,lv \u0026 hip hp: hllywd,Safar Samuls,Fisty,Nikki,Mssiss + Mimsas,Mssiss,Mimsas,Masika,Mic,Bradi,Brk Valti,Girl Fight,trailr,sas 4,alxis skyy,ftty wap,istagram ta,rui,jss hilarius,xps,bf,jss hilarius ad hazl ",56756,876.5,43,182,18,1,0,1,0,92,0,web
80,11S5tcT2Tm0,Lindsey Stirling - Mirage,"mirag,lidsy,lidsay,strlig,raja,kumari,brav,ugh,vili,music,vid,stirlig,dwts,dac",1263149.5,94601.16667,1540.166667,5554.833333,14,1,2,1,2,21,0,android
81,12vfxYs6F7E,This Week I Learned to Blacksmith with Alec Steele,"mik byd,lar quick,alc stl,stl,alx,stl,blacksmith,this wk,lart,lard,guy lars,sgia dubh,scttish,daggr",300165.8,14226.2,109,1707.8,4,0,1,0,0,56,1,android
82,15ugV2ASveg,Camila Cabello - Havana Acoustic | Elvis Duran Live,"lvis dura,lvis dura ad th mrig shw,lvis dura shw,lvis dura camila cabll,camila cabll prfrmac,camila cabll havaa,camila cabll acustic",368119.25,29514.75,261.75,1583.5,1,0,3,0,0,65,1,web
83,16-xMnzDQ4M,27 Things I've Learned In 27 Years (Sister Sister Parody),"Audibl,Audibl.cm,Sistr Sistr,Sistr Sistr pardy,27 thigs I'v Lard i 27 Yars,lif lsss,mtivati,vly frm th itrts,Th Dfiig Dcad",31797,5791,14,738,14,0,2,0,0,106,1,ios
84,18HD7Y3tT9o,"DEEP Chinese Street Food Tour in Sichuan, China | BEST BRAIN + RABBIT (Spicy ADVENTURE)","th fd ragr,trvr jams,fd ragr,fd,strt fd,strt fd arud th wrld,strt fd vids,bst,bst strt fd,2017,strt,asia,try,chis fd,arud th wrld,fd strt,ckig,chis strt fd,wrld,chia,chis,spicy,sichua,tur,strt fd i chia,sichua fd,chia strt fd,strt fd chia,chis ckig,strt fd (cuisi),中国菜,chap,travl,chis fd (cuisi),ht,vlg,tp,strt fd 2017,chia fd,kitch",356722.2,9951.6,263.2,1859,7,0,5,0,0,56,1,android
85,1AxLzMJIgxM,Essential Kitchen Tools | Basics with Babish,"basics with babish,bigig with babish,sstial kitch tls,kitch tls,must hav kitch tls,ckig tls,must hav ckig tls,kitch sstials,kitch quipmt,must hav kitch quipmt,sauc pas,saucpas,bst saucpa,skillt,stick skillt,chf's kif,chfs kif,bst chf's kif,mixig bwls,cuttig bard,kitch thrmmtr,pppr gridr,v mitts,ckig tips,hw t ck,lar t ck,ckig basics,ckig skills",839883.8,53519,622.8,4086.4,7,0,0,0,0,33,1,web
86,1KCZHHMZVGQ,Adam Ruins Everything - Why Toxins Are a Myth (Tease) | truTV,"“truTv,Shws”,”truTV,Nw,Sris”,pisd,clips”,yutub”,“tru,tv”,“trutv”,yutub,chal”,“th,trutv”,adam ruis vrythig,ruis vrythig,truTV,adam ruis,truTv adam ruis vrythig,adam cvr,adam ruis vrythig truTV,adam cvr ruis vrythig,Truth,wllss cmpais,txi rmval",216017.4,3472.6,208.4,480.8,3,0,4,0,0,66,1,web
87,1L7JFN7tQLs,iPhone X + iPhone 8 Hands on!,"Appl,iPh X,iPh 8,iPh X ubxig,Appl iPh X,iPh X hads ,iPh X rviw,rviw,ubxig,iph 8 plus,iph 8 ubxig,iph 8 rviw,iph 8 rumrs,iph diti,iph 8 lakd,iph,2017,is 11,iph 8 faturs,appl iph 8,iph 2017,appl iph diti,iph 8,iph 8 spcs,iPh X fficial,tld,jatha mrris",923627.25,25137,1015.5,4757.75,13,0,4,0,0,21,1,web
88,1L7JFN7tQLs,iPhone X Hands on - Everything you need to know,"Appl,iPh X,iPh 8,iPh X ubxig,Appl iPh X,iPh X hads ,iPh X rviw,rviw,ubxig,iph 8 plus,iph 8 ubxig,iph 8 rviw,iph 8 rumrs,iph diti,iph 8 lakd,iph,2017,is 11,iph 8 faturs,appl iph 8,iph 2017,appl iph diti,iph 8,iph 8 spcs,iPh X fficial,tld,jatha mrris",633437,20746,755.5,4227.5,12,1,2,0,9,35,0,web
89,1NyMSWqIJDQ,Danielle Bregoli is BHAD BHABIE “Hi Bich / Whachu Know” (Official Music Video),"daill brgli,cash m ussid,cash m utsid,dr phil,hw bw dah,bhad bhabi,cashmussid,hi bich,hi bitch,what yu kw,watch w,haux,ths haux,ths hs,hi bich music vid,hi bitch music vid,hrs music vid,daill brgli ths haux,Daill Brgli sg,ths haux 2017,ths hs 2017,music,w music,hip hp,whit hrs,whit prsch sg,hi bich sg,hi bich vid,hi bitch vid,w daill brgli,whachu kw",8737677.5,314148.3333,105302.8333,58022.83333,8,1,4,0,5,3,0,android
90,1Q-ZREGfxTI,10 New OREO Flavors!!! Taste Test Challenge-a-thon - Man Vs Youtube,"ma vs yutub,ma vs pi,rb czar,r,r cki,r challg,thradbagr,cri ligh,pizza rs,philly chsstak rs,r cki challg,tastig wird r flavrs",654330.5,30101.25,1578,3059,14,0,5,0,0,38,1,ios
91,1QWLyi03twg,COOK OFF! (2017 Movie) – Official Trailer,"Ck Off,2017,mvi,w,trailr,fficial trailr,mcumtary,fd,bufft,quirky,ctstats,wi, milli dllars,priz,clbrity,judgs,muffi ma,Mlissa McCarthy,B Falc,Stph Rt,Didrich Badr,Wdy McLd-Cvy,Gary Athy Williams,Sam Pacak,cmptiti,fuy,laugh,cmdy",297944,2914,1790.142857,629.4285714,9,1,0,0,10,65,0,android
92,1ShHf1Ym1h0,American Made by Upchurch (OFFICIAL MUSIC VIDEO),"upchurch th rdck,cutry,fuy,rais hll ad at crbrad,rhc,mrl haggard,grg strait,willi ls,ky chsy",298233.5,12185.5,676.3333333,1819.166667,12,1,1,0,7,56,0,web
93,1Sm8A-u1vIA,LIVE TRACKING OF HURRICANE IRMA,"hurrica irma,irma,irma flrida,flrida,rth carlia,suth carlia,hurrica,hurrica harvy,hurrica irma i atlatic,hurrica ctr,hurrica ws,hurrica guid,whr is irma,irma majr strm,strm watch,hurrica watch,hurrica irma hits flrida",7194065,26769.5,3928.5,135,13,0,0,0,0,2,1,web
94,1WpOhaJe49w,HATERS BACK OFF PANTS COOKIES - NERDY NUMMIES,"ckis,cki,rcip,frm scratch,dugh,prfct,ciam,hliday,bakig,ckig,hw t ck,hw t bak,icig,frstig,dcrati,pipig,hw t dcrat,hw t mak,diy,d it yurslf,hw t,basic,simpl,asy,stp by stp,guid,tutrial,fd,kitch,pastry,mirada,mirada sigs,tflix,w shw,w sas,sas 2,hatrs back ff,hatrs,cstum,makup,hallw,tasty,fu,bk,authr,writr,girl,fmal,lifstyl,family fridly,lif tip,hack,tips",388659.6667,18302,254,3903.666667,12,1,4,1,10,43,0,ios
95,1Yt1O-OhAm4,Rich Uncle Pennybags Look-Alike Trolls Equifax Hearing,"Rll Call,CQ Rll Call,CQ,Plitics,Partisa,Cgrss,Mply ma,Rich Ulc Pybags,Equifax Chairma Richard Smith,cybrscurity,Sat Bakig,Husig ad Urba Affairs Cmmitt harig",120897.6,1666.2,33.8,180.6,5,1,1,1,6,73,0,ios
96,1ZNZY-gd3K0,Joe Arpaio: Last Week Tonight with John Oliver (HBO),"last wk tight j arpai,j arpai,jh livr j arpai",3572201.5,68159.75,4488.25,9108.75,8,0,1,0,0,6,1,web
97,1csaGKAjAvw,DIY TAYLOR SWIFT #LWYMMD COSTUME // Grace Helbig,"itsgrac,fuy,cmdy,vlg,grac,hlbig,grachlbig,dailygrac,daily,tutrial,diy,lifstyl,taylr swift,lwymmd,lk what yu mad m d,hallw cstum,sxy",158497,11737,137,508,8,0,4,0,0,92,1,android
98,1eQXF7JbbGE,Vanessa​ and​ Maks’  - Jazz - Dancing with the Stars,"abc,dacig,with,th,stars,dwts,Girls​ ​Just​ ​Wat​ ​t​ ​Hav Fu,Vassa Lachy,Maksim Chmrkvskiy,Jazz,Cydi​ ​Laupr,Sas 25,Dacig with th Stars",9761,179,7,59,14,0,5,0,0,116,1,android
99,1hvdr7RjNRk,Ellen & Oprah Take Over a Grocery Store Part 1,"Oprah Wifry,prah,wifry,glss,suprmarkt,fd shppig,Ell,dgrs,ll dgrs,th ll shw,ll fas,ll tickts,lltub,ll audic",1900360.4,34077,945,2035.8,5,0,2,0,0,8,1,android
100,1kHmFjHzR-s,Getting to know Victoria Beckham,"pixiw,fashi,bauty,victria,bckham,Est Laudr,Mak up,chat",160429.5,7828,224.5,738,17,0,1,0,0,51,1,web
101,1kVLpFilePw,Lip Sync Conversation with Demi Lovato,"Th Tight Shw,Jimmy Fall,Lip Syc Cvrsati,Dmi Lvat,NBC,NBC TV,Tlvisi,Fuy,Talk Shw,cmdic,humr,sl,Fall Stad-up,Fall mlgu,tight,shw,jks,fuy vid,itrviw,varity,cmdy sktchs,talt,clbritis,vid,clip,highlight,Adl,Sla Gmz,Bru Mars,Taylr Swift,Lk What Yu Mad M D,Srry Nt Srry,dj khald,dspacit",734401,61972,423,1983,19,0,0,0,0,34,1,ios
102,1k_whpRADOE,The Last Word: Hugh Hefner,"Th Nw Yrk Tims,NY Tims,NYT,Tims Vid,ytims.cm,ws,wspapr,fatur,rprtig,Hugh Hfr,Playby,Hugh Hfr itrviw,Hugh Hfr passd,Hugh Hfr passd away,Hugh Hfr did,Hugh Hfr RIP,Hugh Hfr Playby,Th Last Wrd",128111.6,1503.6,177.8,484.2,1,0,4,0,0,103,1,android
103,1lOd7rDFYbc,Husky Dog Adopts Stray Cat Saving Her Life | The Dodo: Comeback Kids,"aimal vid,aimals,th dd,Rscu,Aimal Rscu,husky,husky vids,husky dgs,huskis,dg vids,cat ad dg,cat ad dg vids,dg ad cat,dg ad cat vids,dg ad cat bst frids,dg adpts cat,dg savs cat,dg rscus cat,cat ad dg play,cat dg,dg cat,cat acts lik dg,swimmig cat,cat swims,dg ad kitt,dg rscus kitt,kitt vids,kitt suds,dg ad kitt vid,dg adpts kitt,dg cat suggl,dg kitt suggl",533276,17228.33333,231.6666667,1237.666667,14,0,5,0,0,47,1,ios
104,1nEp6DcHwhs,Tying a Shoe,"hw t,hwtbasic,yu suck at ckig,first prs,wd40,pv,crafts,fuy,hilarius,stupid,idit,hads,jk,cmdy,stupid by,fail,fuy fail,arts ad crafts,try t t laugh,stupid ma,buzzfd,hll,racti,tutrial,crazy,agry,mad,frustratd,triggrd,mm,challg,bldy mary,cryig,ll,lma,hard,hw t ti a sh,tyig a sh,hw t mak,family fridly,magic tricks fr kids,sh strigs,fuy shs",16906.66667,1732.666667,39.33333333,226,11,1,1,0,2,113,0,android
105,1rmAi9XmlIo,Morrissey - Spent the Day in Bed (Official Video),"Mrrissy,Th Smiths,Pulp,Sud,Nw Ordr,Jhy Marr,Th Jsus ad Mary Chai,Maic Strt Prachrs,Jy Divisi,Th Psychdlic Furs,Blur,Ptr Murphy,Siuxsi,Brit Pp,Brit Rck,Th Charlatas,Th St Rss,Happy Mdays,Ispiral Carpts,Official,Audi,Album,Nw Sg",342701.4,9671.6,356.2,1232.2,18,1,4,1,8,45,0,web
106,1u5jO57eD-U,The IT Department,"Jams Crd,Th Lat Lat Shw,Clbrt,lat ight,lat ight shw,Stph Clbrt,Cmdy,mlgu,cmdia,imprssis,clbritis,carpl,karak,CBS,Lat Lat Shw,Crd,jk,jks,fuy,fuy vid,fuy vids,humr,clbrity,clb,hllywd,famus",2602419.8,58623.8,1152.6,1528.4,8,0,4,0,0,9,1,web
107,1wwwXCQyIRA,FENTY BEAUTY REVIEW,"pixiw,fashi,bauty,Fty,rviw,mak up,clur,csmtics,d t kw,rhiaa,badgirl,fudati,lipstick,lipglss,yshadw,highlightr,mst watd,artist",137361,5410.6,175.4,525,11,1,1,1,10,70,0,web
108,1y7giHbrvcc,WALK THE MOON - Headphones,"Altrativ,Hadphs,RCA Rcrds Labl,WALK THE MOON",40335.25,2250.25,88.5,325.5,1,0,2,0,0,135,1,web
109,1yYV9-KoSUM,MACKLEMORE FEAT KESHA - GOOD OLD DAYS (OFFICIAL MUSIC VIDEO),"Macklmr,Thrift Shp,Cat Hld Us,Ca't Hld Us,Sam Lv,Sattl,Dwtw,Macklmr Dwtw,Macklmr & Rya Lwis,Rya Lwis,Whit Walls,Glrius,Music Vid,Marmalad,marmlad,Lil Yachty,Yachty,Yahcty,Lil' Yachty,Lil Bat,Th Hist,Hist,Hist,Uruly Mss,Dac Off,Ksha,tik tk,ffst,skylar",3154732,135312.25,1613,5489.75,13,1,4,1,8,8,0,android
110,1z3cp_Mh8bA,Prince Harry's popcorn swiped by toddler,"pric harry,ppcr,tddlr,ivictus gams,INVITUS GAMES,Pric Harry,girl stals pric harry's ppcr,trt",152781,617,35,92,2,0,3,0,0,71,1,web
111,1z3cp_Mh8bA,Prince Harry's popcorn swiped by toddler,"pric harry,ppcr,tddlr,pric harry ppcr,ivictus gams,Pric Harry,girl stals pric harry's ppcr,trt",1352792,7358.666667,299.6666667,1100,10,1,0,1,2,19,0,ios
112,20yqGk-M-iI,Jacob Sartorius Gives RAW Interview,"Jacb Sartrius,Scial Mdia,RAW,RAW Pags,Itrviw",18551.66667,1367.333333,208.6666667,119.3333333,19,0,3,0,0,128,1,ios
113,22tF3y_epZs,Let's Talk about Books,"bks,radig,publishig,writig,vl,vls,ptry,jh gr,rdfightrs,turtls all th way dw,bk rcmmdatis,th fault i ur stars,th hat u giv,rad,litratur,yug adult ficti",181464.5,12742,106,1788,20,1,1,0,8,83,0,web
114,25Qq8k7V83g,Sofia Vergara Reveals Joe Manganiello's Dungeon and Dragons Obsession,"Lat Night,Sth Myrs,Sfia Vrgara,Rvals,J Magaill,Dug ad Drags,Obsssi,NBC,NBC TV,tlvisi,fuy,talk shw,cmdy,humr,stad-up,pardy,sl sth myrs,hst,prm,sth,myrs,wkd updat,ws satir,satir,Chf,Iz,Mdr Family,Glria,Macht Kills,Pittsburgh Stlrs",49407,679,13,86,2,1,1,0,5,91,0,ios
115,2DTwXdqmRiM,Channing Tatum Grooms James Corden for Magic Mike Live,"Jams Crd,Th Lat Lat Shw,Clbrt,lat ight,lat ight shw,Stph Clbrt,Cmdy,mlgu,cmdia,imprssis,clbritis,carpl,karak,CBS,Lat Lat Shw,Crd,jk,jks,fuy,fuy vid,fuy vids,humr,clbrity,clb,hllywd,famus",1535307.167,29515.16667,703.6666667,983,3,1,1,0,8,21,0,ios
116,2DvTwsRmGwA,IIHS launches new passenger-side crash test - IIHS News,"IIHS,Isurac Istitut,highway safty,Isurac Istitut fr Highway Safty,passgr-sid,passgr sid,small,vrlap,frt,frtal,ffst,crash,tst,ratig,crashwrthiss,valuati,ratigs,prtcti,w,prgram,midsiz,cars",20323,487.5,8.5,0,13,1,2,1,1,101,0,ios
117,2HcqS508lIo,The US Military's Most Powerful Gun,"railgu,military,gu,pwrful,lctrmagtic gu,lctric gu,aval artillry,scic,girig,histry,ral girig",613941.3333,16606,505.3333333,1058,8,1,2,1,6,47,0,web
118,2Hz4sDjXPQY,Kingsman: The Golden Circle | That Dog Don't Hunt Clip | 20th Century FOX,"Puppy,Spy Mvis,Clip,Kigsma,Kigsma: Th Scrt Srvic,FOX Mvis,20th Ctury FOX,FOX Trailrs,Mvis,Scrt Srvic,cmic bk,Matthw Vaugh,spy,Cli Firth,Michal Cai,Tar Egrt,Acti,Advtur,Thrillr,Exclusiv Trailr,chaig tatum,mark strg,hall brry,kigsma,th kigsma,lt jh,julia mr,jff bridgs,sir lt jh,Elt Jh,Chaig Tatum,Eddi th Eagl,Magic Mik",191168.2,1534.8,44,118.6,3,0,1,0,0,75,1,web
119,2K57-24FnIM,How We Lie to Ourselves,"th schl f lif,schl,rlatiships,md,alai d btt,philsphy,lctur,wisdm,talk,slf,imprvmt,big qustis,lv,wllss,midfullss,psychlgy,btt,hw w li,urslvs,thrs,liig,vr happiss,addicti,digrati,csriusss,li,why w li,lis,lis w tll urslvs,cm mtims,wi wir lüg,cmmt us mts,我们怎么说谎,हम कैसे झूठ बोलते हैं,cm ós mtims,ral,hsty,tdx,slf dcpti,li t yurslf,schl f lif",93454.5,4633.5,156.25,562.5,11,0,2,0,0,83,1,ios
120,2K57-24FnIM,How We Lie to Ourselves,"th schl f lif,schl,rlatiships,md,alai d btt,philsphy,lctur,wisdm,talk,slf,imprvmt,big qustis,lv,wllss,midfullss,psychlgy,btt,hw w li,urslvs,thrs,liig,vr happiss,addicti,digrati,csriusss,li,why w li,lis,lis w tll urslvs,cm mtims,wi wir lüg,cmmt us mts,我们怎么说谎,हम कैसे झूठ बोलते हैं,cm ós mtims,ral,hsty,tdx,slf dcpti,li t yurslf,schl f lif,झूठ बोलना",120570,5449,176,612,1,1,5,0,0,104,0,android
121,2LkEa-JV9Kc,It’s Hard to Make Friends as an Adult,"Cllghumr,CH rigials,cmdy,sktch cmdy,itrt,humr,fuy,sktch,Ht Dat,li datig,datig,lyig,scams,scial prfils,cupls,fridship,maipulati,hrribl ppl,mily axfrd,bria murphy,zac yama,makig frids,makig frids as a adult,ht dat frids sktch",508618,17652,468,854,10,1,4,1,5,40,0,web
122,2Lq5pZrbpHc,Game of Thrones Symbolism: The Mormonts,"Gam f Thrs,GOT,Gam f Thrs Sas 7,GOT S7,GOT 7,Mrmt,Lyaa Mrmt,Jrah Mrmt,Jr Mrmt,J Sw,Starks,Darys,Hus Mrmt,Gam f Thrs Symblism,Gam f Thrs Huss,Gam f thrs sigils,hus sigils,Lyss Hightwr,Gryjy rblli,Jrah backstry,what did Jrah d,Tyri,Kit Harigt,Emilia Clark,Gam f Thrs Sas 8,Nw Gam f Thrs Episds,HBO,GOT Trailr,Gam f Thrs trailr",241001.25,6182.25,120.5,443.5,19,1,0,1,4,77,0,android
123,2Q--XPdFfF4,Harrison Ford Apologizes to Ryan Gosling for Powerful Punch,"harris frd,harris,frd,rya gslig,rya,gslig,blad rur 2049,Ell,dgrs,ll dgrs,th ll shw,ll fas,ll tickts,lltub,ll audic",242117,3883,105,246,7,1,5,1,9,66,0,web
124,2QA57665QM0,REACTING TO MY FIRST YOUTUBE VIDEOS,"vi,vis,fuy vis,bst vis,vi app,jssi smils,fuy vi vids,fuy vids,jssi smils ract,ractig jssi smils,fuy racti,ractig t my first yutub vids",184812.8,11736.8,132.2,873.8,3,0,4,0,0,77,1,android
125,2UMfEfUR7wM,Echosmith - Get Into My Car [Official Music Video],"chsmith,chsmith bad,chsmith music vid,mtv,mtv artist t watch,artist t watch",322046,11463.66667,468.3333333,1179.166667,8,1,3,1,7,64,0,android
126,2VXWgIOPgmw,‘WACO’ Official NEW Series First Look Starring Michael Shannon & Taylor Kitsch | Paramount Network,"Paramut Ntwrk,Paramut,Ntwrk,TV shw,Spik,Spik TV,Drama,Sris,Trailr,Episds,Cmdy,WACO,txas,fficial,cult,rligius cult,david krsh,brach davidia,Michal Sha,Taylr Kitsch,Adra Risbrugh,Jh Lguizam,Rry Culki,Mlissa Bist,Paul Sparks,Sha Whigham,fficial trailr,first lk,fbi,atf,crim,thrillr,miisris,wac sig,fir,bur,svth day advtist,Mut Carml Ctr,war,1993",2433205.667,1215.666667,86.33333333,680,8,1,2,1,5,11,0,android
127,2WIzsHMcSp4,CHIT-CHATTY GeT rEaDay WiTh mE + LOOK BOOK!! by SimplyFaceLogical,"ails,ail art,ail tutrial,bauty tutrial,ail art tutrial,diy ails,asy ail art,diy ail art,simplyailgical,simply ailgical,simplyfaclgical,bauty guru,mua,pardy,bauty guru pardy,mua pardy,bauty guru trll,trllig,trllig bauty gurus,gt rady with m,lif updat,lk bk,styl haul,bauty lk bk,lkbk,GRWM,chit chat,chit chatty gt rady,bautiful ppl,ta spillig,spill th ta,makup,simplyailgical makup",1215184.6,82840.4,1021,22460.4,17,1,0,1,8,22,0,web
128,2YGrrsKs-Xg,Jimmy Kimmel’s FULL INTERVIEW with David Letterman,"jimmy,jimmy kimml,jimmy kimml liv,lat ight,talk shw,fuy,cmdic,cmdy,clip,cmdia,ma twts,david lttrma,full itrviw,lat shw with david lttrma,talk shw hst,lgd,paul shaffr,ca 'bri,hrs,tflix,mark twai priz,humr,shw busiss,#KimmliBrkly",1287641,14600,1220,2294,16,1,3,1,6,7,0,web
129,2ZfHXn4rmAc,Georgia State vs Penn State Football 2017,[],8413,23,2,10,6,1,5,1,10,117,0,web
130,2bOeaS1wREE,Las Vegas shooting update,"brakig ws vid,vid updats,liv vid,liv updats,brakig ws,prss cfrc,liv spchs,ral tim cvrag",82566,74,120,6,18,0,4,0,0,85,1,web
131,2caEL5ATPX4,Janet Jackson performs Dammn Baby & I Get Lonely live State Of The World Tour,"Jat Jacks,Damm Baby,liv,ccrt,stag,shw,Ubrakabl,Stat Of Th Wrld Tur,SOTW,dacig,qu,ic,Lafaytt,Opig Night,Luisaa,prfrms,liv prfrmac,Cajudm,I Gt Lly,Th Vlvt Rp",82199,1194,51,194,11,1,5,1,3,86,0,ios
132,2eAuJIGlp9I,Stephen Colbert Becomes Steven Seagal,"Th Lat Shw,Stph Clbrt,Clbrt,Lat Shw,clbritis,lat ight,talk shw,skits,bit,mlgu,Th Lat Lat Shw,Lat Lat Shw,lttrma,david lttrma,cmdia,imprssis,CBS,jk,jks,fuy,fuy vid,fuy vids,humr,clbrity,clb,hllywd,famus,Jams Crd,Crd,Cmdy",1315971.5,15401,2647,2810.5,17,0,1,0,0,21,1,android
133,2iObySa91b0,Google Pixel 2 Impressions!,"pixl 2,ggl pixl 2,ggl pixl,madbyggl,mad by ggl,ggl ph,ggl pixl ph,pixl 2 xl,Pixl 2 XL,pixl 2 imprssis,pixl 2 rviw,pixl 2 vs,ggl pixl 2 vs,ggl pixl 2 ubxig,ggl pixl 2 rviw,pixl 2 prviw,pixl 2 camra",2559400.8,70085.8,1982.4,12050.6,6,0,0,0,0,14,1,web
134,2jtDZXbN-_c,What if Everyone Ate Beans Instead of Beef?,"halth,scic,utriti,vgtaria,bf,mat,livstck,climat chag,grhus missis,2020 climat,bas,mtha,dit chag",24167,350.6666667,21,107,14,1,2,1,2,110,0,web
135,2jvi4e0NIHs,"GROUP HALLOWEEN COSTUME IDEAS | Walking Dead, Riverdale + more!",[],178105,10926.75,113.25,612.75,18,0,0,0,0,64,1,ios
136,2m65xSqUWaI,Guy on disability sees Antiques Roadshow highest appraisal episode & realizes he has that same item,"avaj blakt,avaj chifs blakt,atiqu radshw bst itm,avaj blakt sld fr millis",367713.5,1699,69,278,19,0,0,0,0,61,1,web
137,2nFO0sMs9Zs,Sam Smith - Father Figure in the Live Lounge,"Sam Smith,Fathr Figur,BBC Radi 1,Liv Lug,Grg Michal",109268.5,2899.5,56.5,146.5,2,0,2,0,0,82,1,web
138,2pZ2aHWFHXA,Will & Grace - Next: Dating an Anchorman? (Sneak Peek),"bc will & grac,will & grac vid,dbra mssig grac adlr,ric mccrmack will truma,sa hays jack mcfarlad,mga mullally kar walkr,sas 1 pisd 2,wh's yur daddy,b platt gust star,datig a achrma,will ad grac prviw,W&G,Will & Grac,W&G Rui,Jack & Kar,Will & Grac Rui,Eric McCrmack,Dbra Mssig,Sa Hays,Mga Mullally,LGBT,NBC,2017,trailr,fficial trailr",68108.33333,815.3333333,119,153.3333333,11,1,4,0,2,88,0,ios
139,2qiBTkVRp1U,RECREATING MY HOMECOMING LOOK (A TAG!) // Grace Helbig,"itsgrac,fuy,cmdy,vlg,grac,hlbig,grachlbig,dailygrac,daily,tutrial,diy,lifstyl,rcratig hmcmig lk,hmcmig,drss,DIY",246836.8,13175.8,121.8,493.6,1,1,5,1,3,83,0,android
140,2rki0cQ5V2U,"Addison Russell knocks over Cardinals fan's nachos, delivers him new ones","cardials,cubs,achs,fx sprts midwst,fx,fx sprts,fs1,fx sprts 1,mlb,mlb  fx,itrviw,basball,sprts,ws,addis russll,ach ma",175574.25,1592.25,29,224.75,8,1,0,0,2,86,0,ios
141,2seypV_Jkjw,Billy Eichner: No One Would Talk To Sean Spicer At The Emmys  - CONAN on TBS,[],88037,1197,324.5,424,1,1,4,1,2,114,0,android
142,2t4gy3oAx7I,Trump Blames Puerto Rico For Running Up His Budget,"Th Lat Shw,Stph Clbrt,Clbrt,Lat Shw,clbritis,lat ight,talk shw,skits,bit,mlgu,Th Lat Lat Shw,Lat Lat Shw,lttrma,david lttrma,cmdia,imprssis,CBS,jk,jks,fuy,fuy vid,fuy vids,humr,clbrity,clb,hllywd,famus,Jams Crd,Crd,Cmdy",1991275.5,29379,5284,9169.5,20,0,1,0,0,6,1,android
143,2wxyDrfwlXQ,What's In This 90s Mystery Caboodle?,"bauty,hw t,makup,hwt,styl,fashi,summr,sprig,w,clths,clthig,buy,2017,cabdls,90s makup,90s trds,90s fashi,1997,1998,90s hair",444359.25,18461.25,357,3415.75,18,0,1,0,0,39,1,web
144,2xTuOYNrVmw,What does Colin Kaepernick's collusion case really mean?,[],5873.75,26,93.75,153.25,15,1,2,0,5,135,0,web
145,2y7rk7eHHAM,Jennifer Lawrence Got into a Bar Fight in Budapest,"Lat Night,Sth Myrs,Jifr Lawrc,Bar Fight,Budapst,NBC,NBC TV,tlvisi,fuy,talk shw,cmdy,humr,stad-up,pardy,sl sth myrs,hst,prm,sth,myrs,wkd updat,ws satir,satir,Katiss Evrd,Hugr Gams,mthr!,passgrs,Amrica Hustl,Mystiqu,bar fight,budapst",841182.8,6842,2456.6,1657.8,14,1,4,0,8,30,0,ios
146,2ytdOm28qCg,Packers vs. Cowboys | NFL Week 5 Game Highlights,"NFL,Ftball,ffs,dfs,afc,fc,Amrica Ftball,highlight,highlights,gam,gams,sprt,sprts,acti,play,plays,sas,2017,rki,rkis,rcap,ru,sprit,catch,hug,amazig,tuchdw,td,wk 5,wk 5,suday,packrs,gr bay,cwbys,dallas,aar rdgrs,llitt,prsctt,cmback,4th quartr,sp:dt=2017-10-08T16:25:00-04:00,sp:vl=-US,sp:st=ftball,sp:li=fl,sp:ti:hm=Dal,sp:ti:away=GB,sp:ty=high,packrs wi",1404748,11436,791,5183,12,0,3,0,0,20,1,web
